Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64,Prezza
12800000,20.971569,20.971674,11.796534,11.796639,11.796534,11.796639,62.914777,17.039603,17.039603,26.214637,26.214637,17.039603,20.971569,20.971659,11.796534,11.796624,11.796534,11.796624,31.457387,13.107318,13.107318,22.282353,22.282353,13.107318,20.971569,20.971654,11.796534,11.796619,11.796534,11.796619,31.457387,13.107318,13.107318,22.282353,22.282353,13.107318,20.971569,20.971649,11.796534,11.796614,11.796534,11.796614,31.457387,13.107318,13.107318,22.282353,22.282353,13.107318,20.971569,20.971644,11.796534,11.796609,11.796534,11.796609,31.457387,13.107318,13.107318,22.282353,22.282353,13.107318,1.126825
19200000,27.962059,27.962132,14.854862,14.854936,14.854862,14.854936,55.924220,19.224080,19.224080,25.340770,25.340770,19.224080,20.971553,20.971616,14.854862,14.854926,14.854862,14.854926,27.962098,15.728719,15.728719,21.845409,21.845409,15.728719,20.971553,20.971612,14.854862,14.854923,14.854862,14.854923,27.962098,15.728719,15.728719,21.845409,21.845409,15.728719,20.971553,20.971609,14.854862,14.854919,14.854862,14.854919,27.962098,15.728719,15.728719,21.845409,21.845409,15.728719,20.971553,20.971606,14.854862,14.854916,14.854862,14.854916,27.962098,15.728719,15.728719,21.845409,21.845409,15.728719,1.127080
25600000,20.971544,20.971599,11.141147,11.141202,11.141147,11.141202,52.428958,15.728818,15.728818,20.316336,20.316336,15.728818,15.728664,15.728712,11.141147,11.141194,11.141147,11.141194,20.971574,11.796539,11.796539,16.384057,16.384057,11.796539,15.728664,15.728709,11.141147,11.141192,11.141147,11.141192,20.971574,11.796539,11.796539,16.384057,16.384057,11.796539,15.728664,15.728707,11.141147,11.141189,11.141147,11.141189,20.971574,11.796539,11.796539,16.384057,16.384057,11.796539,15.728664,15.728704,11.141147,11.141187,11.141147,11.141187,20.971574,11.796539,11.796539,16.384057,16.384057,11.796539,1.126955
32000000,16.777235,16.777279,8.912918,8.912961,8.912918,8.912961,46.137486,13.107360,13.107360,16.777374,16.777374,13.107360,12.582932,12.582970,8.912918,8.912956,8.912918,8.912956,16.777259,9.437231,9.437231,13.107245,13.107245,9.437231,12.582932,12.582968,8.912918,8.912954,8.912918,8.912954,16.777259,9.437231,9.437231,13.107245,13.107245,9.437231,12.582932,12.582966,8.912918,8.912952,8.912918,8.912952,16.777259,9.437231,9.437231,13.107245,13.107245,9.437231,12.582932,12.582963,8.912918,8.912949,8.912918,8.912949,16.777259,9.437231,9.437231,13.107245,13.107245,9.437231,1.127102
38400000,20.971536,20.971575,10.922685,10.922723,10.922685,10.922723,48.933687,15.291892,15.291892,18.350237,18.350237,15.291892,13.981030,13.981063,10.922685,10.922718,10.922685,10.922718,20.971569,11.796534,11.796534,14.854879,14.854879,11.796534,13.981030,13.981061,10.922685,10.922716,10.922685,10.922716,17.476302,11.359613,11.359613,14.417958,14.417958,11.359613,13.981030,13.981060,10.922685,10.922715,10.922685,10.922715,17.476302,11.359613,11.359613,14.417958,14.417958,11.359613,13.981030,13.981058,10.922685,10.922713,10.922685,10.922713,17.476302,11.359613,11.359613,14.417958,14.417958,11.359613,1.127183
44800000,17.975603,17.975635,9.362301,9.362334,9.362301,9.362334,44.939101,13.481838,13.481838,16.103277,16.103277,13.481838,11.983740,11.983768,9.362301,9.362330,9.362301,9.362330,17.975630,10.111315,10.111315,12.732753,12.732753,10.111315,11.983740,11.983767,9.362301,9.362328,9.362301,9.362328,14.979688,9.736811,9.736811,12.358249,12.358249,9.736811,11.983740,11.983765,9.362301,9.362327,9.362301,9.362327,14.979688,9.736811,9.736811,12.358249,12.358249,9.736811,11.983740,11.983764,9.362301,9.362325,9.362301,9.362325,14.979688,9.736811,9.736811,12.358249,12.358249,9.736811,1.127097
51200000,20.971532,20.971561,10.813453,10.813482,10.813453,10.813482,47.186050,15.073428,15.073428,17.367186,17.367186,15.073428,13.107212,13.107237,10.813453,10.813478,10.813453,10.813478,18.350116,11.468840,11.468840,13.762599,13.762599,11.468840,13.107212,13.107236,10.813453,10.813477,10.813453,10.813477,15.728667,11.141150,11.141150,13.434908,13.434908,11.141150,13.107212,13.107235,10.813453,10.813476,10.813453,10.813476,15.728667,11.141150,11.141150,13.434908,13.434908,11.141150,13.107212,13.107233,10.813453,10.813475,10.813453,10.813475,15.728667,11.141150,11.141150,13.434908,13.434908,11.141150,1.127159
57600000,18.641362,18.641388,9.611959,9.611984,9.611959,9.611984,44.273332,13.689882,13.689882,15.728779,15.728779,13.689882,11.650855,11.650877,9.611959,9.611981,9.611959,9.611981,16.311215,10.194525,10.194525,12.233421,12.233421,10.194525,11.650855,11.650876,9.611959,9.611980,9.611959,9.611980,13.981037,9.903244,9.903244,11.942141,11.942141,9.903244,11.650855,11.650875,9.611959,9.611979,9.611959,9.611979,13.981037,9.903244,9.903244,11.942141,11.942141,9.903244,11.650855,11.650874,9.611959,9.611978,9.611959,9.611978,13.981037,9.903244,9.903244,11.942141,11.942141,9.903244,1.127218
64000000,16.777226,16.777249,8.650763,8.650786,8.650763,8.650786,44.040317,12.845198,12.845198,14.680205,14.680205,12.845198,10.485770,10.485790,8.650763,8.650783,8.650763,8.650783,14.680093,9.175072,9.175072,11.010079,11.010079,9.175072,10.485770,10.485789,8.650763,8.650782,8.650763,8.650782,12.582933,8.912920,8.912920,10.747927,10.747927,8.912920,10.485770,10.485788,8.650763,8.650781,8.650763,8.650781,12.582933,8.912920,8.912920,10.747927,10.747927,8.912920,10.485770,10.485787,8.650763,8.650780,8.650763,8.650780,12.582933,8.912920,8.912920,10.747927,10.747927,8.912920,1.127255
128000000,16.777221,16.777233,8.650757,8.650769,8.519685,8.519697,41.943152,12.583040,12.583040,13.500544,13.500544,12.583040,9.437189,9.437199,8.519685,8.519696,8.519685,8.519696,13.631510,9.043992,9.043992,9.961496,9.961496,9.043992,9.437189,9.437199,8.519685,8.519695,8.519685,8.519695,11.534351,8.781840,8.781840,9.699344,9.699344,8.781840,9.437189,9.437198,8.519685,8.519695,8.519685,8.519695,10.485771,8.650764,8.650764,9.568267,9.568267,8.650764,9.437189,9.437198,8.519685,8.519694,8.519685,8.519694,10.485771,8.650764,8.650764,9.568267,9.568267,8.650764,1.127424
192000000,16.777219,16.777228,8.563374,8.563383,8.563374,8.563383,41.244098,12.495655,12.495655,13.107324,13.107324,12.495655,9.786713,9.786720,8.475993,8.476000,8.475993,8.476000,13.281982,9.000299,9.000299,9.611968,9.611968,9.000299,9.087662,9.087669,8.475993,8.476000,8.475993,8.476000,11.184823,8.738147,8.738147,9.349816,9.349816,8.738147,9.087662,9.087669,8.475993,8.476000,8.475993,8.476000,10.485770,8.650763,8.650763,9.262432,9.262432,8.650763,9.087662,9.087668,8.475993,8.475999,8.475993,8.475999,9.786717,8.563379,8.563379,9.175048,9.175048,8.563379,1.127388
256000000,16.777218,16.777225,8.585219,8.585225,8.519683,8.519689,41.418860,12.517499,12.517499,12.976251,12.976251,12.517499,9.437186,9.437192,8.454147,8.454152,8.454147,8.454152,13.107218,8.978452,8.978452,9.437204,9.437204,8.978452,8.912898,8.912904,8.454147,8.454152,8.454147,8.454152,11.010059,8.716300,8.716300,9.175052,9.175052,8.716300,8.912898,8.912903,8.454147,8.454152,8.454147,8.454152,9.961479,8.585224,8.585224,9.043976,9.043976,8.585224,8.912898,8.912903,8.454147,8.454151,8.454147,8.454151,9.437189,8.519686,8.519686,8.978438,8.978438,8.519686,1.127419
320000000,16.777218,16.777223,8.545897,8.545902,8.545897,8.545902,41.104285,12.478176,12.478176,12.845178,12.845178,12.478176,9.646901,9.646906,8.441039,8.441044,8.441039,8.441044,13.002359,8.965344,8.965344,9.332345,9.332345,8.965344,9.227471,9.227475,8.441039,8.441043,8.441039,8.441043,10.905200,8.703192,8.703192,9.070193,9.070193,8.703192,8.808040,8.808045,8.441039,8.441043,8.441039,8.441043,10.066337,8.598331,8.598331,8.965333,8.965333,8.598331,8.808040,8.808044,8.441039,8.441043,8.441039,8.441043,9.646905,8.545901,8.545901,8.912902,8.912902,8.545901,1.127398
384000000,16.078167,16.078171,8.213847,8.213851,8.170156,8.170161,40.545044,12.102435,12.102435,12.408270,12.408270,12.102435,9.087660,9.087664,8.082775,8.082779,8.082775,8.082779,12.582928,8.607080,8.607080,8.912914,8.912914,8.607080,8.738135,8.738139,8.082775,8.082779,8.082775,8.082779,10.485769,8.344928,8.344928,8.650762,8.650762,8.344928,8.388610,8.388613,8.082775,8.082779,8.082775,8.082779,9.437190,8.213852,8.213852,8.519686,8.519686,8.213852,8.388610,8.388613,8.082775,8.082778,8.082775,8.082778,9.087664,8.170160,8.170160,8.475995,8.475995,8.170160,1.127417
448000000,16.178031,16.178035,8.276262,8.276266,8.238813,8.238817,40.445179,12.133642,12.133642,12.395786,12.395786,12.133642,9.287389,9.287392,8.126466,8.126469,8.126466,8.126469,12.582928,8.650770,8.650770,8.912914,8.912914,8.650770,8.688203,8.688206,8.126466,8.126469,8.126466,8.126469,10.485769,8.388618,8.388618,8.650762,8.650762,8.388618,8.388609,8.388612,8.126466,8.126469,8.126466,8.126469,9.586987,8.276267,8.276267,8.538411,8.538411,8.276267,8.388609,8.388612,8.126466,8.126468,8.126466,8.126468,8.987798,8.201367,8.201367,8.463511,8.463511,8.201367,1.127417
512000000,16.252929,16.252932,8.290305,8.290309,8.257537,8.257541,40.632424,12.189816,12.189816,12.419192,12.419192,12.189816,9.175041,9.175044,8.159233,8.159236,8.159233,8.159236,12.582928,8.683538,8.683538,8.912914,8.912914,8.683538,8.650753,8.650756,8.159233,8.159236,8.159233,8.159236,10.485769,8.421386,8.421386,8.650762,8.650762,8.421386,8.388609,8.388612,8.159233,8.159236,8.159233,8.159236,9.437189,8.290310,8.290310,8.519686,8.519686,8.290310,8.388609,8.388612,8.159233,8.159236,8.159233,8.159236,8.912900,8.224772,8.224772,8.454148,8.454148,8.224772,1.127416
576000000,16.311183,16.311186,8.330355,8.330358,8.301228,8.301231,40.545043,12.204379,12.204379,12.408269,12.408269,12.204379,9.320677,9.320679,8.213847,8.213849,8.184719,8.184722,12.582927,8.709024,8.709024,8.912913,8.912913,8.709024,8.854643,8.854645,8.184719,8.184722,8.184719,8.184722,10.485769,8.446872,8.446872,8.650762,8.650762,8.446872,8.621626,8.621628,8.184719,8.184722,8.184719,8.184722,9.553698,8.330360,8.330360,8.534250,8.534250,8.330360,8.388609,8.388611,8.184719,8.184722,8.184719,8.184722,9.087663,8.272104,8.272104,8.475994,8.475994,8.272104,1.127427
640000000,16.357787,16.357789,8.336180,8.336183,8.309966,8.309969,40.475137,12.216029,12.216029,12.399530,12.399530,12.216029,9.227470,9.227472,8.231323,8.231325,8.205108,8.205111,12.582927,8.729412,8.729412,8.912913,8.912913,8.729412,8.808039,8.808042,8.205108,8.205111,8.205108,8.205111,10.485768,8.467261,8.467261,8.650761,8.650761,8.467261,8.598324,8.598326,8.205108,8.205110,8.205108,8.205110,9.437189,8.336185,8.336185,8.519686,8.519686,8.336185,8.388609,8.388611,8.205108,8.205110,8.205108,8.205110,9.017757,8.283754,8.283754,8.467255,8.467255,8.283754,1.127415
1280000000,16.148071,16.148072,8.231322,8.231324,8.205108,8.205109,40.265421,12.098063,12.098063,12.189814,12.189814,12.098063,9.122612,9.122613,8.113357,8.113359,8.100250,8.100251,12.268353,8.598339,8.598339,8.690089,8.690089,8.598339,8.598324,8.598325,8.100250,8.100251,8.087143,8.087144,10.276052,8.349295,8.349295,8.441045,8.441045,8.349295,8.388608,8.388610,8.087143,8.087144,8.087143,8.087144,9.227473,8.218219,8.218219,8.309970,8.309970,8.218219,8.283751,8.283752,8.087143,8.087144,8.087143,8.087144,8.703183,8.152681,8.152681,8.244432,8.244432,8.152681,1.127424
1920000000,16.078166,16.078167,8.196369,8.196370,8.170155,8.170156,40.125610,12.050003,12.050003,12.111170,12.111170,12.050003,9.087659,9.087660,8.074036,8.074036,8.065297,8.065298,12.163495,8.554648,8.554648,8.615815,8.615815,8.554648,8.598324,8.598324,8.056559,8.056560,8.056559,8.056560,10.136242,8.301235,8.301235,8.362402,8.362402,8.301235,8.318703,8.318704,8.047821,8.047822,8.047821,8.047822,9.157568,8.178897,8.178897,8.240064,8.240064,8.178897,8.178893,8.178894,8.047821,8.047822,8.047821,8.047822,8.668231,8.117729,8.117729,8.178895,8.178895,8.117729,1.127430
2560000000,16.043213,16.043214,8.178893,8.178894,8.152679,8.152679,40.108134,12.032527,12.032527,12.078402,12.078402,12.032527,9.070183,9.070183,8.054375,8.054375,8.047821,8.047822,12.111066,8.532802,8.532802,8.578678,8.578678,8.532802,8.545895,8.545895,8.041267,8.041268,8.034714,8.034714,10.118765,8.283758,8.283758,8.329634,8.329634,8.283758,8.283751,8.283751,8.034714,8.034714,8.028160,8.028161,9.122615,8.159236,8.159236,8.205111,8.205111,8.159236,8.178893,8.178894,8.028160,8.028161,8.028160,8.028161,8.598325,8.093698,8.093698,8.139574,8.139574,8.093698,1.127436
3200000000,16.022241,16.022242,8.168407,8.168408,8.136950,8.136951,40.055705,12.016798,12.016798,12.053498,12.053498,12.016798,9.017754,9.017754,8.047821,8.042579,8.037335,8.037336,12.079609,8.519695,8.519695,8.556395,8.556395,8.519695,8.514437,8.514438,8.032092,8.032093,8.026849,8.026850,10.066336,8.268030,8.268030,8.304730,8.304730,8.268030,8.262779,8.262780,8.021607,8.021607,8.021607,8.021607,9.059700,8.142197,8.142197,8.178897,8.178897,8.142197,8.136950,8.136950,8.016364,8.016364,8.016364,8.016364,8.556382,8.079280,8.079280,8.115980,8.115980,8.079280,1.127435
3840000000,16.008260,16.008261,8.161417,8.161417,8.130833,8.130834,40.055705,12.010681,12.010681,12.041265,12.041265,12.010681,9.017754,9.017754,8.039083,8.039083,8.025976,8.025976,12.058637,8.510957,8.510957,8.541540,8.541540,8.510957,8.528418,8.528419,8.021607,8.021607,8.017238,8.017238,10.066336,8.261913,8.261913,8.292496,8.292496,8.261913,8.283751,8.283751,8.012868,8.012869,8.012868,8.012869,9.052710,8.135206,8.135206,8.165790,8.165790,8.135206,8.143940,8.143941,8.012868,8.008500,8.008499,8.008500,8.563373,8.074037,8.074037,8.104621,8.104621,8.074037,1.127437
4480000000,16.058193,16.058193,8.186383,8.186383,8.156423,8.156424,40.085664,12.036271,12.036271,12.062486,12.062486,12.036271,9.047713,9.047713,8.062801,8.062801,8.051566,8.051566,12.073617,8.534675,8.534675,8.560889,8.560889,8.534675,8.538405,8.538405,8.047821,8.047821,8.044076,8.044076,10.066336,8.283758,8.283758,8.309972,8.309972,8.283758,8.298730,8.298731,8.040331,8.040331,8.036586,8.036587,9.077676,8.160172,8.160172,8.186387,8.186387,8.160172,8.178893,8.178893,8.036586,8.036587,8.032841,8.032842,8.568366,8.096507,8.096507,8.122721,8.122721,8.096507,1.127439
5120000000,16.043213,16.043213,8.178893,8.178893,8.149402,8.149402,40.055705,12.025973,12.025973,12.048910,12.048910,12.025973,9.043968,9.043968,8.054375,8.054375,8.044544,8.044544,12.058637,8.526248,8.526248,8.549186,8.549186,8.526248,8.545895,8.545895,8.037991,8.037991,8.034714,8.034714,10.066336,8.277204,8.277204,8.300142,8.300142,8.277204,8.283751,8.283751,8.031437,8.031437,8.028160,8.028160,9.070186,8.152682,8.152682,8.175620,8.175620,8.152682,8.152679,8.152679,8.028160,8.028160,8.028160,8.028160,8.572111,8.090421,8.090421,8.113359,8.113359,8.090421,1.127438
5760000000,16.031562,16.031562,8.173067,8.173068,8.141028,8.141028,40.055705,12.020875,12.020875,12.041264,12.041264,12.020875,9.017754,9.017754,8.047821,8.047821,8.039083,8.039083,12.046986,8.519695,8.519695,8.540084,8.540084,8.519695,8.528418,8.528419,8.033257,8.033258,8.030345,8.030345,10.043034,8.269194,8.269194,8.289583,8.289583,8.269194,8.272100,8.272100,8.024519,8.024520,8.024519,8.024520,9.041059,8.143944,8.143944,8.164333,8.164333,8.143944,8.155591,8.155591,8.021607,8.021607,8.021607,8.021607,8.551722,8.082775,8.082775,8.103164,8.103164,8.082775,1.127439
6400000000,16.022241,16.022242,8.168407,8.168407,8.136950,8.136950,40.034733,12.014176,12.014176,12.032526,12.032526,12.014176,9.017754,9.017754,8.045199,8.042578,8.034714,8.034714,12.037665,8.514452,8.514452,8.532802,8.532802,8.514452,8.514437,8.514437,8.029471,8.029471,8.024228,8.024228,10.045365,8.265408,8.265408,8.283758,8.283758,8.265408,8.262779,8.262779,8.021607,8.021607,8.018985,8.018985,9.038728,8.139575,8.139575,8.157925,8.157925,8.139575,8.136950,8.136950,8.016364,8.016364,8.016364,8.016364,8.535410,8.076659,8.076659,8.095009,8.095009,8.076659,1.127439
12800000000,16.001270,16.001270,8.157921,8.157921,8.126464,8.126464,40.013761,12.002380,12.002380,12.011555,12.011555,12.002380,9.007268,9.007268,8.033403,8.032092,8.022917,8.022917,12.016694,8.502655,8.502655,8.511830,8.511830,8.502655,8.503951,8.503952,8.017674,8.017674,8.012431,8.012432,10.013907,8.252301,8.252301,8.261476,8.261476,8.252301,8.252293,8.252293,8.009810,8.009810,8.007189,8.007189,9.017757,8.127778,8.127778,8.136954,8.136954,8.127778,8.126464,8.126464,8.005878,8.005878,8.004567,8.004567,8.514439,8.064862,8.064862,8.074037,8.074037,8.064862,1.127440
19200000000,16.008260,16.008260,8.161417,8.160543,8.129959,8.129959,40.013761,12.005438,12.005438,12.011555,12.011555,12.005438,9.010763,9.010763,8.036461,8.035588,8.025976,8.025976,12.016694,8.505714,8.505714,8.511830,8.511830,8.505714,8.507447,8.507447,8.020733,8.020733,8.016364,8.016364,10.017402,8.255796,8.255796,8.261912,8.261912,8.255796,8.255788,8.255788,8.012868,8.012868,8.011121,8.011121,9.017757,8.130837,8.130837,8.136953,8.136953,8.130837,8.129959,8.129959,8.009373,8.008499,8.007625,8.007626,8.514439,8.067920,8.067920,8.074037,8.074037,8.067920,1.127440
25600000000,16.001270,16.001270,8.157921,8.157266,8.125809,8.125809,40.008518,12.001724,12.001724,12.006312,12.006312,12.001724,9.002025,9.002025,8.032748,8.032092,8.022262,8.022262,12.006208,8.501345,8.501345,8.505932,8.505932,8.501345,8.503951,8.503951,8.017019,8.017019,8.012431,8.012431,10.008664,8.251645,8.251645,8.256233,8.256233,8.251645,8.252293,8.252293,8.009810,8.009155,8.007189,8.007189,9.007271,8.126468,8.126468,8.131055,8.131055,8.126468,8.126464,8.126464,8.005878,8.005222,8.004567,8.004567,8.509196,8.064207,8.064207,8.068794,8.068794,8.064207,1.127441
32000000000,16.005464,16.005464,8.160018,8.159494,8.128037,8.128037,40.009567,12.003690,12.003690,12.007360,12.007360,12.003690,9.005171,9.005171,8.035238,8.034189,8.024228,8.024228,12.008305,8.503442,8.503442,8.507112,8.507112,8.503442,8.506049,8.506049,8.019509,8.018985,8.014791,8.014791,10.007616,8.253349,8.253349,8.257019,8.257019,8.253349,8.254390,8.254390,8.011645,8.011121,8.009548,8.009548,9.009368,8.128565,8.128565,8.132235,8.132235,8.128565,8.128561,8.128561,8.007451,8.006926,8.006402,8.006402,8.510244,8.066173,8.066173,8.069843,8.069843,8.066173,1.127441
38400000000,16.001270,16.001270,8.157921,8.157048,8.126027,8.126027,40.006771,12.001506,12.001506,12.004564,12.004564,12.001506,9.003773,9.003773,8.032966,8.032092,8.022480,8.022480,12.006208,8.501345,8.501345,8.504403,8.504403,8.501345,8.503951,8.503951,8.017237,8.016800,8.012431,8.012431,10.006917,8.251427,8.251427,8.254485,8.254485,8.251427,8.252293,8.252293,8.009373,8.008936,8.007188,8.007189,9.007271,8.126468,8.126468,8.129526,8.129526,8.126468,8.126464,8.126464,8.005441,8.005004,8.004130,8.004130,8.507448,8.063988,8.063988,8.067047,8.067047,8.063988,1.127441
44800000000,16.004266,16.004266,8.159419,8.158670,8.127213,8.127213,40.007769,12.002941,12.002941,12.005563,12.005563,12.002941,9.002774,9.002774,8.034339,8.033590,8.023853,8.023853,12.007706,8.502842,8.502842,8.505464,8.505464,8.502842,8.502453,8.502453,8.018610,8.018236,8.014117,8.014117,10.006417,8.252675,8.252675,8.255296,8.255296,8.252675,8.253791,8.253791,8.010746,8.010372,8.008499,8.008499,9.005773,8.127591,8.127591,8.130213,8.130213,8.127591,8.127962,8.127962,8.007001,8.006252,8.005878,8.005878,8.505451,8.065049,8.065049,8.067671,8.067671,8.065049,1.127441
51200000000,16.001270,16.001270,8.157921,8.157266,8.125809,8.125809,40.005897,12.001396,12.001396,12.003690,12.003690,12.001396,9.002025,9.002025,8.032748,8.032092,8.022262,8.022262,12.003586,8.501017,8.501017,8.503311,8.503311,8.501017,8.501330,8.501330,8.017019,8.016691,8.012431,8.012431,10.003421,8.250990,8.250990,8.253283,8.253283,8.250990,8.252293,8.252293,8.009482,8.008827,8.007188,8.007189,9.004650,8.126140,8.126140,8.128434,8.128434,8.126140,8.126464,8.126464,8.005550,8.004895,8.004239,8.004239,8.503953,8.063551,8.063551,8.065845,8.065845,8.063551,1.127441
57600000000,16.003600,16.003600,8.158795,8.158213,8.127047,8.127047,40.004441,12.002234,12.002234,12.004273,12.004273,12.002234,9.003773,9.003773,8.033840,8.033257,8.023354,8.023354,12.005043,8.502218,8.502218,8.504257,8.504257,8.502218,8.502786,8.502786,8.018402,8.017820,8.013742,8.013742,10.005752,8.252300,8.252300,8.254339,8.254339,8.252300,8.253458,8.253458,8.010538,8.009956,8.008208,8.008208,9.006106,8.127341,8.127341,8.129380,8.129380,8.127341,8.127629,8.127629,8.006460,8.005878,8.005295,8.005295,8.505118,8.064716,8.064716,8.066755,8.066755,8.064716,1.127441
64000000000,16.001270,16.001270,8.157659,8.157135,8.125678,8.125678,40.003276,12.001069,12.001069,12.002904,12.002904,12.001069,9.000976,9.000976,8.032879,8.032092,8.022131,8.022131,12.004111,8.501082,8.501082,8.502917,8.502917,8.501082,8.501854,8.501854,8.017150,8.016626,8.012431,8.012431,10.003421,8.250990,8.250990,8.252825,8.252825,8.250990,8.252293,8.252293,8.009286,8.008761,8.007188,8.007189,9.003077,8.125943,8.125943,8.127778,8.127778,8.125943,8.126464,8.126464,8.005353,8.004829,8.004305,8.004305,8.503953,8.063551,8.063551,8.065386,8.065386,8.063551
