Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64,Prezza
38400000,2.000011,2.000050,1.156994,1.156424,1.125014,1.125052,2.000104,1.157095,1.125131,1.157102,1.125138,1.125132,1.125013,1.125046,1.031995,1.031420,1.021498,1.021532,1.125039,1.032024,1.021529,1.032023,1.021528,1.021529,1.062513,1.062545,1.016370,1.015793,1.011733,1.011764,1.062529,1.016389,1.011752,1.016386,1.011749,1.011751,1.031263,1.031293,1.008557,1.007979,1.006362,1.006392,1.031279,1.008576,1.006381,1.008574,1.006378,1.006380,1.015638,1.015666,1.004652,1.004071,1.003432,1.003460,1.015654,1.004671,1.003451,1.004669,1.003449,1.003451,1.127183
44800000,2.000010,2.000043,1.156993,1.156417,1.125012,1.125044,2.000096,1.157087,1.125121,1.157094,1.125128,1.125122,1.125011,1.125040,1.031993,1.031413,1.021496,1.021525,1.125033,1.032018,1.021523,1.032017,1.021521,1.021523,1.062511,1.062538,1.016368,1.015787,1.011731,1.011758,1.062525,1.016384,1.011747,1.016382,1.011745,1.011747,1.031261,1.031287,1.008556,1.007973,1.006360,1.006385,1.031275,1.008572,1.006376,1.008570,1.006374,1.006376,1.015636,1.015660,1.004649,1.004065,1.003430,1.003454,1.015649,1.004666,1.003446,1.004664,1.003444,1.003446,1.127097
51200000,2.000009,2.000037,1.156992,1.156412,1.125010,1.125039,2.000096,1.157087,1.125122,1.157094,1.125130,1.125122,1.125010,1.125035,1.031992,1.031408,1.021495,1.021520,1.125029,1.032014,1.021518,1.032013,1.021517,1.021518,1.062510,1.062534,1.016367,1.015782,1.011729,1.011753,1.062522,1.016381,1.011743,1.016380,1.011742,1.011743,1.031260,1.031282,1.008555,1.007968,1.006358,1.006381,1.031272,1.008569,1.006372,1.008567,1.006370,1.006372,1.015635,1.015656,1.004649,1.004061,1.003428,1.003450,1.015647,1.004663,1.003443,1.004661,1.003441,1.003443,1.127159
57600000,2.000008,2.000033,1.156990,1.156407,1.125009,1.125035,2.000090,1.157081,1.125115,1.157088,1.125123,1.125116,1.125009,1.125031,1.031991,1.031404,1.021494,1.021516,1.125026,1.032010,1.021514,1.032009,1.021513,1.021514,1.062509,1.062530,1.016366,1.015778,1.011728,1.011749,1.062520,1.016378,1.011741,1.016377,1.011739,1.011741,1.031259,1.031279,1.008553,1.007964,1.006357,1.006377,1.031270,1.008566,1.006370,1.008564,1.006368,1.006369,1.015633,1.015652,1.004647,1.004057,1.003427,1.003446,1.015644,1.004659,1.003440,1.004658,1.003438,1.003440,1.127218
64000000,2.000007,2.000030,1.156990,1.156404,1.125008,1.125031,2.000092,1.157082,1.125117,1.157090,1.125125,1.125118,1.125008,1.125028,1.031990,1.031401,1.021493,1.021513,1.125023,1.032008,1.021511,1.032007,1.021510,1.021511,1.062508,1.062527,1.016365,1.015775,1.011727,1.011746,1.062518,1.016376,1.011739,1.016375,1.011737,1.011738,1.031258,1.031276,1.008553,1.007961,1.006356,1.006374,1.031268,1.008564,1.006367,1.008563,1.006366,1.006367,1.015633,1.015650,1.004646,1.004054,1.003426,1.003443,1.015643,1.004658,1.003438,1.004656,1.003436,1.003438,1.127255
128000000,2.000003,2.000015,1.156986,1.156389,1.125004,1.125016,2.000082,1.157071,1.125106,1.157080,1.125114,1.125106,1.125004,1.125014,1.031986,1.031387,1.021489,1.021499,1.125017,1.032001,1.021504,1.032001,1.021505,1.021505,1.062504,1.062514,1.016361,1.015762,1.011723,1.011733,1.062512,1.016370,1.011732,1.016370,1.011732,1.011732,1.031254,1.031263,1.008549,1.007949,1.006352,1.006361,1.031259,1.008555,1.006358,1.008554,1.006357,1.006358,1.015629,1.015638,1.004643,1.004042,1.003422,1.003431,1.015634,1.004648,1.003428,1.004648,1.003427,1.003428,1.127424
192000000,2.000002,2.000011,1.156985,1.156384,1.125003,1.125011,2.000078,1.157068,1.125102,1.157076,1.125111,1.125102,1.125003,1.125010,1.031985,1.031383,1.021487,1.021494,1.125014,1.031998,1.021502,1.031999,1.021502,1.021502,1.062503,1.062510,1.016360,1.015757,1.011722,1.011729,1.062509,1.016368,1.011730,1.016367,1.011730,1.011730,1.031253,1.031259,1.008547,1.007945,1.006350,1.006357,1.031258,1.008553,1.006357,1.008553,1.006356,1.006357,1.015628,1.015634,1.004641,1.004038,1.003421,1.003427,1.015631,1.004645,1.003425,1.004644,1.003424,1.003424,1.127388
256000000,2.000002,2.000008,1.156984,1.156381,1.125002,1.125008,2.000078,1.157067,1.125101,1.157076,1.125111,1.125102,1.125002,1.125007,1.031984,1.031380,1.021486,1.021492,1.125013,1.031997,1.021501,1.031998,1.021502,1.021501,1.062502,1.062507,1.016359,1.015755,1.011721,1.011726,1.062508,1.016367,1.011729,1.016367,1.011729,1.011729,1.031252,1.031257,1.008547,1.007942,1.006350,1.006355,1.031256,1.008551,1.006354,1.008551,1.006354,1.006354,1.015627,1.015632,1.004641,1.004036,1.003420,1.003425,1.015629,1.004643,1.003423,1.004643,1.003423,1.003423,1.127419
320000000,2.000001,2.000007,1.156984,1.156379,1.125002,1.125007,2.000077,1.157066,1.125100,1.157074,1.125109,1.125101,1.125002,1.125006,1.031984,1.031379,1.021486,1.021491,1.125013,1.031996,1.021500,1.031997,1.021501,1.021500,1.062502,1.062506,1.016359,1.015754,1.011720,1.011725,1.062508,1.016366,1.011728,1.016366,1.011728,1.011728,1.031252,1.031256,1.008546,1.007941,1.006349,1.006354,1.031256,1.008551,1.006354,1.008551,1.006354,1.006354,1.015627,1.015631,1.004640,1.004034,1.003420,1.003424,1.015630,1.004644,1.003423,1.004644,1.003423,1.003423,1.127398
384000000,2.000001,2.000005,1.156984,1.156378,1.125001,1.125006,2.000076,1.157065,1.125099,1.157074,1.125108,1.125099,1.125001,1.125005,1.031984,1.031378,1.021486,1.021490,1.125012,1.031996,1.021499,1.031996,1.021500,1.021500,1.062501,1.062505,1.016359,1.015753,1.011720,1.011724,1.062507,1.016365,1.011728,1.016366,1.011728,1.011728,1.031251,1.031255,1.008546,1.007940,1.006349,1.006353,1.031255,1.008550,1.006353,1.008550,1.006353,1.006353,1.015626,1.015630,1.004640,1.004034,1.003419,1.003423,1.015629,1.004643,1.003422,1.004643,1.003422,1.003422,1.127417
448000000,2.000001,2.000005,1.156983,1.156377,1.125001,1.125005,2.000075,1.157064,1.125098,1.157073,1.125108,1.125099,1.125001,1.125004,1.031983,1.031377,1.021486,1.021489,1.125012,1.031995,1.021499,1.031996,1.021500,1.021499,1.062501,1.062504,1.016358,1.015752,1.011720,1.011723,1.062507,1.016365,1.011727,1.016365,1.011727,1.011727,1.031251,1.031254,1.008546,1.007939,1.006349,1.006352,1.031255,1.008550,1.006353,1.008550,1.006353,1.006353,1.015626,1.015629,1.004640,1.004033,1.003419,1.003422,1.015628,1.004642,1.003422,1.004642,1.003422,1.003422,1.127417
512000000,2.000001,2.000004,1.156983,1.156377,1.125001,1.125004,2.000075,1.157064,1.125099,1.157073,1.125108,1.125099,1.125001,1.125004,1.031983,1.031376,1.021485,1.021488,1.125012,1.031995,1.021499,1.031996,1.021500,1.021499,1.062501,1.062504,1.016358,1.015751,1.011720,1.011723,1.062507,1.016365,1.011727,1.016365,1.011727,1.011727,1.031251,1.031254,1.008546,1.007939,1.006349,1.006351,1.031254,1.008550,1.006353,1.008550,1.006353,1.006353,1.015626,1.015628,1.004640,1.004032,1.003419,1.003422,1.015628,1.004642,1.003421,1.004642,1.003421,1.003421,1.127416
576000000,2.000001,2.000004,1.156983,1.156376,1.125001,1.125004,2.000075,1.157064,1.125098,1.157073,1.125107,1.125099,1.125001,1.125004,1.031983,1.031376,1.021485,1.021488,1.125011,1.031995,1.021499,1.031996,1.021500,1.021499,1.062501,1.062503,1.016358,1.015751,1.011720,1.011722,1.062507,1.016365,1.011727,1.016365,1.011727,1.011727,1.031251,1.031253,1.008546,1.007938,1.006349,1.006351,1.031254,1.008550,1.006353,1.008550,1.006353,1.006353,1.015626,1.015628,1.004640,1.004032,1.003419,1.003421,1.015628,1.004642,1.003422,1.004642,1.003422,1.003422,1.127427
640000000,2.000001,2.000003,1.156983,1.156376,1.125001,1.125004,2.000075,1.157063,1.125098,1.157072,1.125107,1.125098,1.125001,1.125003,1.031983,1.031376,1.021485,1.021488,1.125011,1.031995,1.021498,1.031996,1.021499,1.021499,1.062501,1.062503,1.016358,1.015751,1.011720,1.011722,1.062506,1.016364,1.011727,1.016365,1.011727,1.011727,1.031251,1.031253,1.008546,1.007938,1.006349,1.006351,1.031254,1.008549,1.006352,1.008549,1.006352,1.006352,1.015626,1.015628,1.004639,1.004032,1.003419,1.003421,1.015628,1.004642,1.003421,1.004642,1.003421,1.003421,1.127415
1280000000,2.000000,2.000002,1.156983,1.156374,1.125000,1.125002,2.000074,1.157062,1.125097,1.157071,1.125106,1.125097,1.125000,1.125002,1.031983,1.031374,1.021485,1.021486,1.125010,1.031994,1.021497,1.031994,1.021498,1.021497,1.062500,1.062502,1.016358,1.015749,1.011719,1.011720,1.062506,1.016364,1.011726,1.016364,1.011726,1.011726,1.031250,1.031252,1.008545,1.007937,1.006348,1.006349,1.031253,1.008548,1.006352,1.008549,1.006352,1.006352,1.015625,1.015626,1.004639,1.004030,1.003418,1.003419,1.015627,1.004641,1.003420,1.004641,1.003420,1.003420,1.127424
1920000000,2.000000,2.000001,1.156983,1.156374,1.125000,1.125001,2.000073,1.157062,1.125096,1.157071,1.125106,1.125097,1.125000,1.125001,1.031983,1.031374,1.021485,1.021485,1.125010,1.031993,1.021497,1.031994,1.021498,1.021497,1.062500,1.062501,1.016358,1.015749,1.011719,1.011720,1.062505,1.016363,1.011725,1.016363,1.011726,1.011725,1.031250,1.031251,1.008545,1.007936,1.006348,1.006349,1.031253,1.008548,1.006351,1.008548,1.006352,1.006351,1.015625,1.015626,1.004639,1.004030,1.003418,1.003419,1.015627,1.004641,1.003420,1.004641,1.003420,1.003420,1.127430
2560000000,2.000000,2.000001,1.156983,1.156373,1.125000,1.125001,2.000073,1.157062,1.125096,1.157071,1.125106,1.125096,1.125000,1.125001,1.031983,1.031373,1.021485,1.021485,1.125010,1.031993,1.021497,1.031994,1.021498,1.021497,1.062500,1.062501,1.016358,1.015748,1.011719,1.011720,1.062505,1.016363,1.011725,1.016363,1.011726,1.011725,1.031250,1.031251,1.008545,1.007936,1.006348,1.006348,1.031253,1.008548,1.006351,1.008548,1.006351,1.006351,1.015625,1.015626,1.004639,1.004030,1.003418,1.003419,1.015627,1.004640,1.003420,1.004640,1.003420,1.003420,1.127436
3200000000,2.000000,2.000001,1.156983,1.156373,1.125000,1.125001,2.000073,1.157062,1.125096,1.157071,1.125105,1.125096,1.125000,1.125001,1.031983,1.031373,1.021485,1.021485,1.125009,1.031993,1.021497,1.031994,1.021498,1.021497,1.062500,1.062501,1.016358,1.015748,1.011719,1.011719,1.062505,1.016363,1.011725,1.016363,1.011726,1.011725,1.031250,1.031251,1.008545,1.007936,1.006348,1.006348,1.031253,1.008548,1.006351,1.008548,1.006351,1.006351,1.015625,1.015626,1.004639,1.004029,1.003418,1.003419,1.015626,1.004640,1.003420,1.004640,1.003420,1.003420,1.127435
3840000000,2.000000,2.000001,1.156983,1.156373,1.125000,1.125001,2.000073,1.157062,1.125096,1.157071,1.125105,1.125096,1.125000,1.125001,1.031983,1.031373,1.021485,1.021485,1.125009,1.031993,1.021497,1.031994,1.021498,1.021497,1.062500,1.062501,1.016358,1.015748,1.011719,1.011719,1.062505,1.016363,1.011725,1.016363,1.011726,1.011725,1.031250,1.031251,1.008545,1.007936,1.006348,1.006348,1.031253,1.008548,1.006351,1.008548,1.006351,1.006351,1.015625,1.015626,1.004639,1.004029,1.003418,1.003418,1.015626,1.004640,1.003420,1.004640,1.003420,1.003420,1.127437
4480000000,2.000000,2.000001,1.156983,1.156373,1.125000,1.125001,2.000073,1.157062,1.125096,1.157071,1.125105,1.125096,1.125000,1.125000,1.031983,1.031373,1.021484,1.021485,1.125009,1.031993,1.021496,1.031994,1.021498,1.021497,1.062500,1.062500,1.016358,1.015748,1.011719,1.011719,1.062505,1.016363,1.011725,1.016363,1.011725,1.011725,1.031250,1.031250,1.008545,1.007936,1.006348,1.006348,1.031253,1.008548,1.006351,1.008548,1.006351,1.006351,1.015625,1.015625,1.004639,1.004029,1.003418,1.003418,1.015626,1.004640,1.003420,1.004640,1.003420,1.003420,1.127439
5120000000,2.000000,2.000000,1.156983,1.156373,1.125000,1.125000,2.000073,1.157061,1.125096,1.157070,1.125105,1.125096,1.125000,1.125000,1.031983,1.031373,1.021484,1.021485,1.125009,1.031993,1.021496,1.031994,1.021498,1.021497,1.062500,1.062500,1.016358,1.015748,1.011719,1.011719,1.062505,1.016363,1.011725,1.016363,1.011725,1.011725,1.031250,1.031250,1.008545,1.007935,1.006348,1.006348,1.031253,1.008548,1.006351,1.008548,1.006351,1.006351,1.015625,1.015625,1.004639,1.004029,1.003418,1.003418,1.015626,1.004640,1.003420,1.004640,1.003420,1.003420,1.127438
5760000000,2.000000,2.000000,1.156983,1.156373,1.125000,1.125000,2.000073,1.157061,1.125096,1.157070,1.125105,1.125096,1.125000,1.125000,1.031983,1.031373,1.021484,1.021485,1.125009,1.031993,1.021496,1.031994,1.021497,1.021497,1.062500,1.062500,1.016358,1.015748,1.011719,1.011719,1.062505,1.016363,1.011725,1.016363,1.011725,1.011725,1.031250,1.031250,1.008545,1.007935,1.006348,1.006348,1.031252,1.008548,1.006351,1.008548,1.006351,1.006351,1.015625,1.015625,1.004639,1.004029,1.003418,1.003418,1.015626,1.004640,1.003420,1.004640,1.003420,1.003420,1.127439
6400000000,2.000000,2.000000,1.156982,1.156373,1.125000,1.125000,2.000073,1.157061,1.125096,1.157070,1.125105,1.125096,1.125000,1.125000,1.031983,1.031373,1.021484,1.021485,1.125009,1.031993,1.021496,1.031994,1.021497,1.021497,1.062500,1.062500,1.016358,1.015748,1.011719,1.011719,1.062505,1.016363,1.011725,1.016363,1.011725,1.011725,1.031250,1.031250,1.008545,1.007935,1.006348,1.006348,1.031252,1.008548,1.006351,1.008548,1.006351,1.006351,1.015625,1.015625,1.004639,1.004029,1.003418,1.003418,1.015626,1.004640,1.003420,1.004640,1.003420,1.003420,1.127439
12800000000,2.000000,2.000000,1.156982,1.156373,1.125000,1.125000,2.000073,1.157061,1.125095,1.157070,1.125105,1.125096,1.125000,1.125000,1.031982,1.031373,1.021484,1.021485,1.125009,1.031993,1.021496,1.031994,1.021497,1.021496,1.062500,1.062500,1.016357,1.015748,1.011719,1.011719,1.062505,1.016363,1.011725,1.016363,1.011725,1.011725,1.031250,1.031250,1.008545,1.007935,1.006348,1.006348,1.031252,1.008548,1.006351,1.008548,1.006351,1.006351,1.015625,1.015625,1.004639,1.004029,1.003418,1.003418,1.015626,1.004640,1.003420,1.004640,1.003420,1.003420,1.127440
19200000000,2.000000,2.000000,1.156982,1.156373,1.125000,1.125000,2.000073,1.157061,1.125095,1.157070,1.125105,1.125096,1.125000,1.125000,1.031982,1.031373,1.021484,1.021484,1.125009,1.031993,1.021496,1.031993,1.021497,1.021496,1.062500,1.062500,1.016357,1.015748,1.011719,1.011719,1.062505,1.016363,1.011725,1.016363,1.011725,1.011725,1.031250,1.031250,1.008545,1.007935,1.006348,1.006348,1.031252,1.008548,1.006351,1.008548,1.006351,1.006351,1.015625,1.015625,1.004639,1.004029,1.003418,1.003418,1.015626,1.004640,1.003420,1.004640,1.003420,1.003420,1.127440
25600000000,2.000000,2.000000,1.156982,1.156373,1.125000,1.125000,2.000073,1.157061,1.125095,1.157070,1.125105,1.125096,1.125000,1.125000,1.031982,1.031373,1.021484,1.021484,1.125009,1.031992,1.021496,1.031993,1.021497,1.021496,1.062500,1.062500,1.016357,1.015748,1.011719,1.011719,1.062505,1.016362,1.011725,1.016363,1.011725,1.011725,1.031250,1.031250,1.008545,1.007935,1.006348,1.006348,1.031252,1.008547,1.006351,1.008548,1.006351,1.006351,1.015625,1.015625,1.004639,1.004029,1.003418,1.003418,1.015626,1.004640,1.003420,1.004640,1.003420,1.003420,1.127441
32000000000,2.000000,2.000000,1.156982,1.156373,1.125000,1.125000,2.000073,1.157061,1.125095,1.157070,1.125105,1.125096,1.125000,1.125000,1.031982,1.031373,1.021484,1.021484,1.125009,1.031992,1.021496,1.031993,1.021497,1.021496,1.062500,1.062500,1.016357,1.015748,1.011719,1.011719,1.062505,1.016362,1.011725,1.016363,1.011725,1.011725,1.031250,1.031250,1.008545,1.007935,1.006348,1.006348,1.031252,1.008547,1.006351,1.008548,1.006351,1.006351,1.015625,1.015625,1.004639,1.004029,1.003418,1.003418,1.015626,1.004640,1.003419,1.004640,1.003420,1.003420,1.127441
38400000000,2.000000,2.000000,1.156982,1.156373,1.125000,1.125000,2.000073,1.157061,1.125095,1.157070,1.125105,1.125096,1.125000,1.125000,1.031982,1.031373,1.021484,1.021484,1.125009,1.031992,1.021496,1.031993,1.021497,1.021496,1.062500,1.062500,1.016357,1.015748,1.011719,1.011719,1.062505,1.016362,1.011725,1.016363,1.011725,1.011725,1.031250,1.031250,1.008545,1.007935,1.006348,1.006348,1.031252,1.008547,1.006351,1.008548,1.006351,1.006351,1.015625,1.015625,1.004639,1.004029,1.003418,1.003418,1.015626,1.004640,1.003419,1.004640,1.003420,1.003420,0
44800000000,2.000000,2.000000,1.156982,1.156373,1.125000,1.125000,2.000073,1.157061,1.125095,1.157070,1.125105,1.125096,1.125000,1.125000,1.031982,1.031373,1.021484,1.021484,1.125009,1.031992,1.021496,1.031993,1.021497,1.021496,1.062500,1.062500,1.016357,1.015748,1.011719,1.011719,1.062505,1.016362,1.011725,1.016363,1.011725,1.011725,1.031250,1.031250,1.008545,1.007935,1.006348,1.006348,1.031252,1.008547,1.006351,1.008548,1.006351,1.006351,1.015625,1.015625,1.004639,1.004029,1.003418,1.003418,1.015626,1.004640,1.003419,1.004640,1.003420,1.003419,0
51200000000,2.000000,2.000000,1.156982,1.156373,1.125000,1.125000,2.000073,1.157061,1.125095,1.157070,1.125105,1.125096,1.125000,1.125000,1.031982,1.031373,1.021484,1.021484,1.125009,1.031992,1.021496,1.031993,1.021497,1.021496,1.062500,1.062500,1.016357,1.015748,1.011719,1.011719,1.062505,1.016362,1.011725,1.016363,1.011725,1.011725,1.031250,1.031250,1.008545,1.007935,1.006348,1.006348,1.031252,1.008547,1.006351,1.008548,1.006351,1.006351,1.015625,1.015625,1.004639,1.004029,1.003418,1.003418,1.015626,1.004640,1.003419,1.004640,1.003420,1.003419,0
57600000000,2.000000,2.000000,1.156982,1.156373,1.125000,1.125000,2.000073,1.157061,1.125095,1.157070,1.125105,1.125096,1.125000,1.125000,1.031982,1.031373,1.021484,1.021484,1.125009,1.031992,1.021496,1.031993,1.021497,1.021496,1.062500,1.062500,1.016357,1.015748,1.011719,1.011719,1.062505,1.016362,1.011725,1.016363,1.011725,1.011725,1.031250,1.031250,1.008545,1.007935,1.006348,1.006348,1.031252,1.008547,1.006351,1.008548,1.006351,1.006351,1.015625,1.015625,1.004639,1.004029,1.003418,1.003418,1.015626,1.004640,1.003419,1.004640,1.003420,1.003419,0
64000000000,2.000000,2.000000,1.156982,1.156373,1.125000,1.125000,2.000073,1.157061,1.125095,1.157070,1.125105,1.125096,1.125000,1.125000,1.031982,1.031373,1.021484,1.021484,1.125009,1.031992,1.021496,1.031993,1.021497,1.021496,1.062500,1.062500,1.016357,1.015748,1.011719,1.011719,1.062505,1.016362,1.011725,1.016363,1.011725,1.011725,1.031250,1.031250,1.008545,1.007935,1.006348,1.006348,1.031252,1.008547,1.006351,1.008548,1.006351,1.006351,1.015625,1.015625,1.004639,1.004029,1.003418,1.003418,1.015626,1.004640,1.003419,1.004640,1.003420,1.003419,0
