Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64,Prezza
192000,5.603667,2.769000,13.948000,10.363333,9.570333,10.515000,4.059000,9.537333,14.569667,14.025667,14.565333,9.816667,6.319000,6.301000,2.343000,6.666000,7.143000,6.748333,6.288667,8.312333,7.400667,7.036667,7.256333,7.258667,1.486000,6.331333,6.626333,6.509667,6.729667,6.561333,6.323667,6.833667,6.864000,1.938667,6.769667,6.860333,1.676667,6.437333,2.091667,1.780000,1.862000,1.781000,1.708333,2.043000,2.088667,6.683333,6.693000,6.703333,6.541333,6.585333,6.638667,6.572333,6.575000,1.827333,6.543333,6.674333,2.105667,6.593000,6.755333,6.762333,29984.865667
256000,5.133000,2.203500,12.861000,9.207500,13.176500,9.249250,4.555250,9.873750,13.291500,9.254000,13.341000,13.273500,4.914500,5.048500,5.783750,5.453000,5.932250,5.445000,5.394750,6.578000,6.064000,5.858000,6.000250,6.120750,4.977500,5.451000,1.946750,5.364000,5.499000,5.327000,5.054250,5.555000,5.594250,1.862500,1.970250,5.567250,5.180500,5.157750,1.768250,5.291000,5.414000,1.719250,5.141250,5.412000,5.513750,5.385750,5.447750,5.508750,5.351250,5.350250,1.810000,5.415000,5.368750,5.349000,5.321250,5.444500,5.798750,5.401750,5.370500,1.871500,30147.632500
320000,5.377800,2.230400,12.034000,8.352200,12.449200,8.444800,4.163000,17.935400,9.500200,9.239000,12.518600,9.595600,4.110800,4.279400,2.343400,1.865400,5.164400,4.776200,4.221400,5.878000,5.296600,2.233000,5.200800,2.386400,4.267000,4.313400,4.690800,4.499000,4.753800,4.474600,4.283800,1.876000,4.823000,1.837400,4.738400,4.736000,4.428000,4.521800,1.878200,4.739000,1.872000,4.575600,1.678800,5.016200,1.899600,4.652200,4.679000,4.689400,4.549200,4.543600,4.617000,4.675000,4.626600,4.685000,4.584600,4.719800,4.724800,4.646800,4.695600,4.711400,30254.417000
384000,5.837167,2.171000,11.662667,5.469833,11.863500,7.961833,4.505333,9.364667,11.851500,9.155500,11.859333,11.831333,3.636000,3.957833,4.590333,4.218167,2.275000,4.237500,3.754333,5.117167,4.772500,2.215000,4.742167,4.724000,1.361833,3.862333,1.831167,3.992333,4.249667,4.011167,3.753167,1.868000,4.341667,4.224667,4.212000,1.962833,1.614167,4.097667,1.802667,4.141667,4.185500,4.080833,4.026833,1.839167,1.913000,4.187167,4.212667,4.233167,4.078167,1.723833,4.148500,1.750500,4.177333,4.092333,1.697333,4.171000,4.191000,4.179167,4.139667,4.163833,30491.845167
448000,5.538286,2.157429,11.173143,7.485429,11.546000,7.622143,4.141857,11.347000,9.698000,11.184857,9.454857,11.603000,1.322429,3.497286,4.186429,3.852857,4.345286,1.821143,3.332286,4.745714,4.381000,4.211571,4.392286,4.401714,3.325000,3.428571,3.793429,3.677429,3.895143,3.670429,3.427286,3.848143,3.907286,1.786000,3.868857,2.031714,1.644429,3.662000,3.833000,3.767714,3.868143,3.739286,3.641571,1.783714,3.882857,3.783000,3.820143,3.837714,3.710857,3.702571,3.763714,3.773571,3.772714,3.774857,3.693571,3.837857,3.903714,3.754714,1.808571,3.860714,30630.997000
512000,5.895625,2.144500,12.467250,5.397875,12.738875,7.302875,4.311250,10.874000,10.936875,12.479625,12.812125,12.939875,3.033625,3.109875,3.921125,1.770000,4.028375,3.592875,3.058000,4.292625,2.350125,2.262000,4.159625,2.335875,3.091875,3.156875,3.528500,3.379625,3.617625,3.391625,3.130000,1.800000,3.716375,3.595625,3.639125,3.631375,3.314750,3.324750,3.492500,3.440375,3.533250,3.442375,1.552750,3.542000,1.898000,3.560250,3.552750,3.600250,3.424875,1.651500,3.526375,3.521375,3.593375,3.483000,3.441625,3.552125,1.810500,3.527375,3.542125,3.555750,30721.656875
576000,5.565111,2.742556,12.022111,6.977778,12.420111,7.115556,4.060667,10.612556,12.297000,12.028556,12.394222,12.378000,2.818889,3.114889,3.681889,3.326222,3.856556,3.559333,2.869111,4.145889,3.863556,3.733000,2.263889,3.893889,2.879556,2.973333,3.517778,3.175000,3.381556,3.331444,3.018556,1.844778,1.866222,1.791444,3.416556,3.472222,3.105444,3.119889,1.747111,3.252444,3.335111,3.230333,3.110889,1.740444,3.389889,3.318889,3.374333,3.362889,3.209111,3.274222,3.311111,3.305556,1.853000,3.301222,3.312111,3.376556,3.375000,3.343778,3.358778,2.015889,30832.316222
640000,5.642200,3.145400,11.727700,6.857800,12.073300,6.956800,3.890700,10.490000,10.658000,11.761800,12.216700,12.092800,2.617000,2.764500,2.162200,3.217800,3.737800,3.215600,2.703100,4.019300,3.770200,2.333000,3.707000,3.750700,2.740600,2.779400,3.196000,3.006300,3.259400,2.997700,2.740700,3.217200,1.871200,3.194200,3.266100,3.282000,2.903100,1.634800,3.180500,3.085800,3.203400,3.087300,1.584600,3.210400,3.235000,3.306400,1.770000,3.202700,3.133400,3.132900,3.205800,3.323800,3.208700,3.128800,3.129800,3.207500,3.283500,3.202000,1.801000,1.845800,30863.732900
1280000,8.869100,4.792850,10.231900,6.584550,10.496600,6.722500,4.636550,10.390100,10.558300,9.533700,10.526750,10.481750,1.890300,1.985500,2.690450,2.385250,3.519700,2.406150,1.886600,2.846500,3.544650,2.212350,2.991050,2.952750,1.242000,1.290850,2.523050,2.212800,2.481300,2.227900,1.979050,1.709600,1.783000,1.703950,1.766250,1.771550,1.437650,2.175300,2.384500,2.314350,2.409500,2.279000,1.492200,1.696600,1.731700,2.399700,1.703950,2.442900,1.685500,2.304300,2.402850,2.371800,1.694500,2.364850,1.596500,1.712650,1.721650,1.685350,1.710750,1.724800,31374.433550
1920000,8.505767,4.678633,9.335700,5.806333,10.138067,6.301600,4.629567,9.949500,9.545567,9.884733,10.042067,9.628600,1.678900,1.754067,2.548700,2.157933,2.681867,2.174500,1.693233,3.095200,2.629667,2.081300,3.091900,2.652233,1.759767,1.771133,2.170700,1.979733,1.766333,1.989733,1.262500,2.188133,2.251700,2.185567,2.239933,1.774067,1.914433,1.952567,2.136033,2.053367,2.175567,2.065000,1.928067,1.678333,1.732467,1.700100,2.206333,2.193467,2.072700,2.100033,2.164633,2.131033,1.717400,2.134533,2.078433,1.715400,2.202433,2.180867,1.714333,2.203833,31686.574067
