Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64
44800000,29.433818,30.648811,33.760707,33.392678,34.130599,35.881632,30.868603,33.662705,35.425408,33.982362,35.055505,34.353574,34.700862,35.663062,36.967775,37.539693,37.646414,39.315641,35.551104,38.066592,39.065429,38.021074,38.909161,38.668435,36.172147,37.446799,37.794303,38.959349,38.523614,40.618359,37.076698,39.078924,39.490368,38.466228,39.897582,39.332480,38.673683,39.797101,40.427864,41.849435,41.531957,42.763541,39.549463,41.562717,42.957516,41.013042,42.419922,41.619904,44.174537,46.664601,45.829891,48.375057,46.755011,47.866702,46.872533,48.722341,47.702704,46.727601,46.873020,48.573170
51200000,29.538679,30.711666,33.818547,33.464216,34.286090,36.138622,30.996187,33.931307,35.610946,34.231550,35.195623,34.612383,34.833523,35.701758,37.107490,37.776458,37.801413,39.562277,35.619832,38.238971,39.296776,38.129306,39.141175,38.950091,36.229937,37.114532,37.819478,39.021268,38.542941,40.771724,37.204831,39.236536,39.563516,38.633541,39.938953,39.356263,38.757336,39.929861,40.622087,41.976317,41.793433,42.911874,39.605363,41.642218,43.101626,41.196498,42.597317,41.719275,44.244086,46.849698,46.066811,48.746253,46.974781,47.842333,46.922890,48.903871,48.308544,46.906465,47.266385,48.893975
57600000,29.546431,30.807716,33.979122,33.603938,34.367046,36.195422,31.010173,33.899284,35.646106,34.221361,35.292213,34.565828,34.713975,35.688478,37.187527,37.858261,37.850522,39.572216,35.502821,38.362621,39.328831,38.111543,39.146045,39.012804,36.173795,37.021612,38.192636,38.998462,38.561677,40.771532,37.185741,39.326682,39.615882,38.671216,39.957968,39.446117,38.671966,39.892548,40.610806,41.964487,41.805575,42.950163,39.569293,41.625646,43.139498,41.157030,42.551167,41.861637,44.191525,46.806047,46.012029,48.718272,46.867419,48.003725,46.940400,48.881776,48.098600,46.956015,47.064297,48.837200
64000000,29.723971,30.928589,34.177192,33.908558,34.621471,36.716622,31.166685,34.058469,35.975531,34.504111,35.579780,34.824376,34.788149,35.819251,37.327697,37.951723,38.050934,39.828240,35.638875,38.398192,39.497972,38.276648,39.427459,39.108028,36.352759,37.176477,38.022500,39.587585,38.759484,40.943023,37.326203,39.536271,39.805124,38.854078,40.146446,39.648436,38.814948,40.073495,40.597014,42.152571,42.040774,43.257909,39.811810,42.283495,43.337602,41.349073,42.881841,41.960909,44.271146,47.005509,46.205788,48.916918,47.102209,48.208496,47.032995,49.064160,48.485885,47.226676,47.599747,49.148335
128000000,30.267651,31.420206,35.029278,34.631817,35.504767,37.452578,31.571491,35.030410,36.854596,35.337267,36.454087,35.797938,35.306112,36.388881,37.992707,38.764245,38.820376,40.729781,36.074377,39.148936,40.448732,39.035341,40.290898,40.026327,36.834523,37.783634,38.796180,40.173199,39.503941,41.748597,37.780113,40.200547,40.837770,39.599923,41.147934,40.833419,39.403236,40.624328,41.379453,43.129140,42.949010,44.463685,40.371384,42.685310,44.411938,42.388760,43.925003,43.215952,45.139576,47.822898,47.211254,49.919107,48.361936,49.365338,47.936248,50.042011,49.753857,48.521367,48.854726,50.606607
192000000,30.493272,31.597250,35.348701,34.941587,35.794653,37.855741,31.620002,35.234780,37.215119,35.520861,36.958277,36.280957,35.497301,36.565647,38.281271,39.074435,39.124598,41.113541,36.273427,39.319144,40.826165,39.290454,40.688456,40.460094,37.027314,37.970100,39.166060,40.416002,39.951701,42.228776,37.940642,40.547173,41.337561,40.008796,41.561084,41.402874,39.687243,40.838057,41.845637,43.560997,43.489237,44.962314,40.726460,43.039411,44.859520,42.781391,44.453359,43.840313,45.847068,48.315872,48.290711,50.646953,49.464058,50.531437,48.575386,50.590587,51.061814,49.466668,49.885542,51.620855
256000000,30.732875,31.831713,35.907566,35.368252,36.340874,38.440524,31.945611,35.960273,37.807976,35.991056,37.582186,36.913420,35.747532,36.810947,38.716845,39.518460,39.628395,41.694421,36.612074,39.770627,41.367917,39.739366,41.179945,40.989725,37.316407,38.275262,39.626396,40.905132,40.468380,42.870055,38.204071,40.977610,41.961315,40.480438,42.093585,41.977705,40.145414,41.280909,42.477289,44.202267,44.070275,45.685730,41.135480,43.610769,45.592455,43.417665,45.001207,44.545034,46.567203,48.889010,49.290927,51.365225,50.389119,51.393160,49.234391,51.270192,52.094689,50.466303,50.829917,52.736812
320000000,30.920482,31.966592,36.052618,35.774589,36.561876,38.875179,32.879618,37.651400,39.254745,37.175041,38.997075,38.247757,35.884051,36.897978,38.854630,39.649121,39.802019,41.879595,36.611789,39.912109,41.693917,39.944736,41.378939,41.241481,37.369288,38.368314,39.838551,41.190443,40.807751,43.074967,38.347943,41.197946,42.266204,40.726802,42.510811,42.329586,40.034335,41.354341,42.633972,44.290257,44.257871,45.917624,40.910505,43.864700,45.798115,43.546542,45.661874,44.846560,45.925827,48.813698,48.970007,51.394283,50.406168,51.400893,48.918605,51.274557,51.923861,50.175338,50.917461,52.671941
384000000,30.943669,32.002806,36.230390,35.705879,36.667773,38.896508,33.617197,38.738736,40.438354,38.170173,40.202173,39.584626,35.819072,37.096944,38.991593,39.877735,39.954107,42.024546,36.708612,39.990959,41.773085,40.084275,41.498103,41.377087,37.534829,38.474199,40.038925,41.329469,40.841663,43.137422,38.396212,41.309163,42.446761,40.767337,42.471947,42.414650,40.515591,41.668466,42.990346,44.568639,44.669861,46.335807,41.521074,44.099122,46.190421,44.017412,45.600143,45.213305,47.420332,49.370632,50.290573,51.980017,51.373687,52.863331,49.806161,51.845541,52.995206,51.280013,51.739241,53.885856
448000000,31.125835,32.144410,36.356637,37.021236,37.017894,39.195253,34.437156,39.467244,41.279896,38.973518,40.817206,40.394029,35.884277,37.119516,39.237386,40.079425,40.215597,42.303049,36.909121,40.238665,42.075868,40.240450,41.777411,41.625430,37.684879,38.653541,40.226377,41.599947,41.133878,43.483957,38.549569,41.546805,42.656718,41.004644,42.727549,42.704783,40.661688,41.922909,43.277962,44.881353,44.887936,46.645457,41.756007,44.391916,46.549696,44.241546,45.867274,45.527305,47.819155,49.588105,50.611060,52.326094,51.746845,52.666846,49.996791,52.090861,53.448840,51.719159,52.562756,54.200054
512000000,31.231653,32.267477,36.735837,36.269033,37.245717,39.520021,34.741656,39.791268,41.726934,39.536882,41.143795,40.911013,36.052870,37.135870,39.321520,40.289758,40.449006,42.496617,36.868971,40.445770,42.377645,40.501674,42.069030,41.996679,37.701886,38.729854,40.317376,41.882631,41.555441,43.862229,38.547426,41.725575,43.115307,41.305331,43.282974,43.196655,40.317642,41.764501,43.254700,44.917296,44.850550,46.819309,41.145648,44.353475,46.527487,44.209294,45.987625,45.669798,46.363912,49.142782,49.920868,51.962121,51.724222,52.343342,49.165012,51.740022,52.768053,50.927273,51.803245,53.466193
576000000,31.328874,32.350829,36.840138,36.408033,37.473776,39.965446,34.802408,39.882192,41.743250,39.557251,41.041657,40.995410,36.165005,37.349481,39.598953,40.514407,40.923431,42.721366,37.136841,40.654750,42.451862,40.699433,42.205313,42.097801,37.983876,38.942124,40.581992,42.063382,41.570762,43.906183,38.885667,41.894815,43.125563,41.435215,43.221677,43.132769,41.088147,42.268498,43.831390,45.394456,45.459400,47.203710,42.071824,44.849338,47.116685,44.730360,46.464799,46.150320,48.268367,49.986062,51.408946,52.910477,52.385512,53.439667,50.855920,52.605872,54.095559,52.365500,52.736950,54.925845
640000000,31.395746,32.458609,37.108500,36.600566,37.591825,40.055506,34.871383,39.999819,41.774361,39.626015,41.110547,40.964606,36.251253,37.441846,39.649555,40.664765,40.731124,42.938272,37.147012,40.640201,42.534317,40.751018,42.301787,42.181257,38.087877,39.015915,40.988920,42.159351,41.761089,44.199158,38.852422,41.990973,43.181869,41.500556,43.255064,43.214089,41.160261,42.352142,43.925678,45.535163,45.615153,47.370361,42.120724,44.924573,47.230259,44.860944,46.606607,46.253357,48.345561,50.117922,51.362837,53.010279,52.589332,53.507353,50.416192,52.756508,54.174079,52.345244,52.972236,54.958255
1280000000,31.921628,32.739735,37.857117,37.520412,39.185647,41.303466,35.328346,40.531050,42.654736,40.248127,41.741337,41.791949,36.663732,37.636168,40.097540,41.268725,41.501043,43.701997,37.559594,41.296206,43.600026,41.428804,43.169424,43.119750,38.300967,39.316951,41.261259,42.861699,42.685712,45.031586,39.143325,42.567467,44.243084,42.329275,44.530227,44.400943,41.108211,42.377874,44.242270,46.017593,45.893866,47.931543,41.620933,45.256792,47.644556,45.218034,47.189388,46.922707,47.212492,49.795927,50.939370,53.046327,52.477741,53.558614,49.591542,52.580497,53.899109,51.948672,53.034360,54.633828
1920000000,32.251675,33.470109,38.432412,38.587377,40.412412,42.691016,44.279945,41.579381,44.173141,41.085110,43.210944,43.478417,36.874385,37.979974,40.619436,41.846491,42.188516,44.488993,37.895303,41.801417,44.106674,41.822455,43.853917,43.745219,38.747834,39.627642,41.772236,43.483157,43.290283,45.665280,39.499677,43.122498,44.855043,42.691720,45.135344,44.948966,41.752312,43.186470,44.940895,46.632820,46.724551,48.791447,42.256547,45.945425,48.553953,45.916593,48.057051,47.740657,48.420138,50.515171,52.051035,54.101210,53.740594,54.838493,50.401710,53.437797,55.126994,53.036068,54.136210,55.887519
2560000000,41.660693,47.874695,38.901002,38.860027,41.462899,43.171424,48.463520,42.098542,44.766572,41.462038,43.743866,44.073027,36.887016,37.986111,40.745784,42.074790,42.462360,44.803264,38.796114,43.043257,45.954643,42.844735,45.312216,45.419113,38.838932,39.758064,42.000505,43.775440,43.648666,45.991388,39.676138,43.323518,45.221350,42.995858,45.425263,45.285518,41.952832,43.189277,45.127775,46.847102,46.986148,49.067112,42.407435,46.216041,48.918123,46.171858,48.341514,48.038299,48.537347,50.635836,52.343872,54.238160,53.879930,55.005022,50.466379,53.598533,55.389890,53.439746,54.403020,56.127297
3200000000,49.698746,56.735351,39.407065,40.078808,42.552646,43.656286,59.608324,42.465007,45.234354,41.768476,44.428443,44.784425,37.292671,38.541216,41.155958,42.570509,42.973865,45.350042,40.195918,44.666332,47.620165,44.179082,46.919887,47.075333,39.027276,40.280415,42.347158,44.144560,44.207452,46.572210,39.927923,43.734100,45.814451,43.600276,46.060248,45.797562,42.122857,43.286117,45.398492,47.217473,47.293176,49.379304,42.364962,46.465044,49.200500,46.415318,48.715038,48.459907,48.447024,50.663133,52.393355,54.394746,54.074468,55.191983,50.375907,53.762297,55.421005,53.159011,54.462197,56.152540
3840000000,54.397432,62.251705,43.502138,43.528193,44.539611,46.711573,65.877866,46.170738,47.526306,44.885127,46.408617,47.032306,39.691861,40.524762,41.363580,42.916186,43.507083,45.805117,44.430116,46.375666,48.536047,45.019713,47.737247,47.929001,40.714544,40.840670,42.854137,44.892839,44.969889,46.953971,40.554861,44.189760,46.041996,44.241148,46.671623,46.308130,42.547739,43.833421,45.718596,48.179473,48.694178,49.726751,42.873507,46.890235,50.798126,46.914648,48.973464,48.832998,49.019171,51.512571,53.008100,54.818186,54.327273,55.603112,51.318846,54.109967,56.690695,53.916327,55.189596,56.688274
4480000000,58.215089,66.154639,50.223146,50.598495,51.237687,53.647597,71.761740,53.539595,54.903940,52.153635,53.488027,54.454629,42.757175,47.268951,46.888595,48.505301,47.779259,51.083241,48.255559,50.527310,52.683975,50.042480,51.284919,52.790603,44.003780,46.569718,46.820375,48.849911,48.753525,51.886350,45.730395,49.010622,51.286818,48.280574,50.928032,50.650767,47.976820,49.704515,51.933133,53.076534,52.512996,54.615367,48.900239,51.784554,55.946498,52.984141,55.648939,55.120045,55.440159,58.110691,58.855270,61.370027,60.556346,62.502208,57.148597,61.864664,63.046551,61.643240,61.696275,62.709994
5120000000,61.037228,69.371971,56.624921,56.996531,58.379689,59.627773,76.319862,59.171478,61.525317,57.697528,59.455659,60.449240,45.678200,51.408353,51.003389,53.251671,53.502550,55.749236,52.079130,54.717606,57.523694,54.273139,56.849065,57.102144,48.336191,52.160453,53.073391,55.423056,55.645087,57.732369,51.574054,55.221096,58.253101,54.960731,58.485999,58.156208,53.248905,56.679741,58.138938,60.542941,60.534435,62.439929,54.853277,59.393699,62.602937,59.267835,61.946847,61.659818,63.947422,67.411663,68.824926,71.230765,70.899130,72.141149,65.809728,70.506612,72.424177,69.891116,71.798026,73.000346
5760000000,62.397506,70.956962,60.401986,61.153629,61.872051,63.547040,79.621305,63.107541,64.862241,61.766475,63.120393,64.272399,47.969489,55.472593,55.291168,57.530904,58.559988,60.166573,55.416100,58.679588,61.655114,58.186454,60.839624,61.240816,51.220681,56.400910,57.641283,60.100670,60.367075,62.492830,55.816910,60.449337,63.595798,59.983118,63.597685,63.604228,57.459807,61.250785,63.045015,65.485287,65.608054,67.516588,59.065404,64.322504,67.465959,64.377723,66.964823,66.700930,68.875291,72.855059,74.629573,76.928468,76.630046,78.058378,70.863043,76.309024,78.083588,75.820227,77.555065,78.487877
6400000000,65.885071,73.015787,64.536740,65.413542,66.644522,67.841597,83.100740,67.227159,69.632486,65.841000,67.484121,68.870860,49.886318,58.986689,59.068084,61.467863,61.774523,64.054849,58.327243,62.067322,65.282043,61.579601,64.515428,64.971096,53.698356,60.066196,61.606855,64.368646,64.877766,66.560037,59.683513,64.559173,68.220876,64.035361,68.074232,68.011816,60.665798,65.522594,67.413328,70.169107,70.407718,71.771764,63.224175,68.847806,72.393534,68.686578,72.064898,71.487434,73.550151,77.826082,79.807359,82.325322,82.074235,83.460722,75.596344,81.472574,83.481923,80.807182,83.057528,83.922573
12800000000,71.140678,80.511086,80.918237,82.558119,82.295623,84.188080,96.713128,83.765130,85.877460,81.265378,82.317216,84.413977,57.997310,73.341954,74.471855,77.428174,78.422080,79.914842,72.390111,77.463996,81.394550,76.799769,80.155162,80.945603,63.143912,74.644189,76.975341,80.346704,81.609956,82.926067,73.449107,79.780097,84.146921,79.299920,83.652005,84.187693,72.534563,80.547339,83.316570,86.774428,88.026680,88.761326,79.814357,86.196047,90.578787,85.973505,89.751567,89.784376,87.936550,94.781777,97.126361,100.504374,100.283719,102.040826,91.219002,98.866679,101.606151,98.469361,101.675821,102.050372
19200000000,73.686267,84.650603,87.569669,91.031796,88.622267,92.805328,105.864249,90.549751,92.279177,87.133017,87.353753,90.542357,62.590059,78.080917,79.750786,83.145618,84.007549,85.525583,78.486769,83.031961,87.269403,81.942836,85.507159,86.594110,66.767038,80.336481,83.052936,86.119285,87.722927,88.398998,79.141388,85.885837,90.855459,84.695068,89.288528,90.227770,76.755205,86.589970,89.497156,92.662380,93.299958,94.352094,85.573596,92.709843,96.919812,92.049107,95.972764,96.165579,92.832432,101.026497,103.791359,106.386165,106.888251,108.162961,97.072386,105.803406,108.515820,105.227634,108.352781,108.820287
25600000000,76.172162,87.556355,92.338961,97.256658,92.289616,98.742254,112.431007,96.717948,97.172081,92.865879,91.543211,95.374659,67.251032,81.275263,82.887281,86.490907,87.408657,89.428493,83.530219,86.291441,90.687129,84.747264,88.400503,89.834549,69.629464,83.536203,85.610790,88.796674,90.578554,91.984625,82.524899,88.646726,93.264958,87.910384,91.874634,93.049608,79.666520,89.731087,92.402417,95.544956,96.321225,98.109576,88.274224,95.337046,99.467318,95.202097,98.489414,98.916349,96.027973,104.201796,106.862754,109.399042,110.004095,112.314248,102.898333,109.888121,112.944373,109.945571,112.651068,113.423273
32000000000,79.064390,89.509758,96.117774,101.036632,98.003422,102.823868,112.154377,101.354367,103.361214,96.967961,97.673651,102.106057,70.513584,83.855914,85.219220,89.279910,89.888816,91.487700,88.734801,88.794885,93.117068,87.070262,90.685093,92.306711,72.107724,86.100722,88.513401,91.448673,93.319934,94.163839,85.754103,91.569052,96.058805,90.244825,94.351779,95.628846,81.746831,92.509302,95.195611,98.216373,98.906933,100.396469,91.057695,98.511310,102.112530,97.645525,101.117762,101.608774,98.110049,107.032557,109.764941,112.248710,112.599856,114.860773,106.588235,113.284261,115.984069,112.865177,115.736528,116.320796
38400000000,78.732767,90.268033,98.878109,103.318970,107.859478,105.283994,114.649561,105.217880,110.965664,99.895335,104.603493,109.229580,73.072851,83.926991,86.035758,90.083814,90.581711,92.227630,92.492811,89.590053,94.686051,87.458289,91.287702,93.085013,73.058078,86.531060,88.925680,92.350289,94.335243,94.584927,87.003611,92.137119,97.215959,90.365505,95.241242,96.750521,81.752479,93.118030,95.708652,99.051238,99.993467,101.156241,91.320491,98.793297,103.076302,97.723979,102.074778,102.548863,98.063050,107.356522,110.176276,113.035419,113.707676,115.271665,106.429559,113.630673,116.991564,112.920790,116.531192,117.120304
44800000000,81.180166,91.466425,100.957195,105.224262,125.043525,107.530301,118.022967,107.875372,117.278726,102.563981,110.884851,115.617899,74.487256,85.114872,87.152218,91.762773,91.835954,93.319342,97.461170,90.965183,95.353821,88.763538,92.397268,94.410182,75.121132,87.852010,90.172237,93.204494,95.271263,95.891319,89.253503,93.366702,97.981055,91.875031,96.057457,97.569190,83.171990,94.539642,96.954901,99.989740,101.516340,102.377834,92.805161,100.051475,103.974849,99.246760,102.802719,103.468894,99.334766,108.803060,111.491908,113.891555,114.674017,117.314387,107.052283,114.602458,117.718261,114.254692,117.222993,117.819339
51200000000,81.320325,93.450805,103.630155,107.760487,132.167845,110.717509,117.560585,111.494357,123.708989,106.321694,117.499676,121.432154,76.916991,86.114088,88.081287,92.973970,92.877603,94.394934,101.893835,92.003170,96.551120,89.638160,93.206644,95.538995,76.946029,88.596449,90.656475,94.314510,96.521105,97.008910,91.706957,93.903572,99.356043,92.394420,97.190992,98.832935,84.563633,95.354303,97.565363,101.323234,102.138045,103.754956,94.765944,100.920996,105.445383,100.151435,104.313900,105.121179,100.339603,109.661590,112.222474,115.253780,116.291384,118.201076,107.707272,115.158088,118.950398,114.880229,118.494812,119.112181
57600000000,84.008508,94.735823,106.153031,110.633714,139.620642,113.832075,121.083059,114.341841,128.666562,109.591130,122.196850,126.481424,78.575896,87.580910,89.121929,94.723067,94.018388,95.507344,105.777556,93.247991,97.588870,90.836564,94.324615,96.735537,79.544643,89.930821,91.547658,94.961421,97.110882,97.944888,93.930534,94.944600,100.092270,93.538095,97.906165,99.643711,86.970157,97.253008,98.878537,102.158744,103.391995,104.996784,96.905243,102.343529,106.569235,101.680740,105.261227,106.266646,102.279688,111.320203,113.660834,116.474079,117.450781,119.637460,110.055343,116.913753,120.493267,116.729023,119.848744,120.584049
64000000000,83.877462,95.059295,106.709109,110.898867,146.870151,114.342774,118.264619,114.697136,130.835716,110.194340,125.584284,130.278848,78.762438,88.134940,89.998355,95.968465,94.822446,96.768186,108.538837,94.670084,98.631963,91.770649,95.193239,97.616583,80.490507,90.726139,92.742705,96.181105,98.402236,98.772910,96.614476,96.175552,101.598277,94.077952,98.956919,100.949684,87.355266,97.995278,99.756699,103.040937,104.349513,105.522015,98.109250,103.389810,107.849670,102.099170,106.237760,107.274140,102.350714,111.773677,114.484281,117.216851,118.160813,120.047711,110.602125,117.700937,121.405275,117.016815,120.717745,121.423624
128000000000,86.622546,98.901058,113.877823,117.658949,178.695129,123.829972,129.324341,124.155432,151.617080,119.711501,144.884456,149.354200,85.479496,91.295452,94.966437,103.359246,98.703205,104.879872,119.611783,103.587834,103.741402,100.530834,99.357519,102.617411,90.357234,94.195209,94.808735,101.289733,100.394176,102.129857,112.279194,99.254150,104.342599,96.807532,101.022629,103.649588,95.136209,101.942370,101.946941,105.434952,106.543180,108.313459,107.700287,105.649320,110.052429,104.248088,108.243381,109.567634,105.984720,115.422549,116.604653,119.570595,121.032289,123.012937,115.552121,120.199580,124.089883,119.357801,122.982602,123.856759
192000000000,93.945134,104.158528,120.474828,126.921295,195.843825,134.893432,141.009357,130.942385,161.458717,126.750592,155.159901,160.070351,93.089596,97.460246,101.717476,112.103498,110.042942,115.661643,127.609021,114.008838,116.969858,110.434266,118.166289,113.655282,99.559848,99.347932,99.264227,109.399707,102.341561,109.828644,129.728474,109.349893,111.624452,105.055198,106.525338,114.782342,106.278466,107.120989,109.434164,113.134239,112.768501,116.506813,128.629853,109.597662,129.845786,117.220203,122.812911,133.251914,115.190631,120.035970,120.210260,122.709734,124.663967,126.377388,131.961859,125.315829,127.276830,123.189493,125.961488,127.409824
