Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$12$]fixed,byte[$12$]byte,bit[$12$]bit,fixed[$12$]byte,fixed[$12$]bit,byte[$12$]bit,fixed[$14$]fixed,byte[$14$]byte,bit[$14$]bit,fixed[$14$]byte,fixed[$14$]bit,byte[$14$]bit,fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[$18$]fixed,byte[$18$]byte,bit[$18$]bit,fixed[$18$]byte,fixed[$18$]bit,byte[$18$]bit,fixed[$20$]fixed,byte[$20$]byte,bit[$20$]bit,fixed[$20$]byte,fixed[$20$]bit,byte[$20$]bit
3712000,38.241197,29.362632,40.840573,36.721544,46.332384,48.730134,34.376026,47.975002,52.136895,45.475701,48.771848,49.493679,34.605959,49.004679,53.415223,48.040395,50.421844,52.677359,38.971247,47.671428,50.575788,52.343126,49.796220,49.963641,38.989854,47.990456,50.807238,47.400726,50.228106,51.595444,39.102884,47.320232,54.723341,52.027127,50.372921,50.110024
3904000,38.122267,29.355317,40.565227,36.957462,45.601959,47.500220,34.722104,47.704498,51.908079,45.669034,48.351506,50.554709,34.744090,50.004265,53.689974,48.311896,51.306396,52.483946,39.936592,55.017077,51.894010,47.722940,52.445924,50.550638,40.263778,48.285715,50.867609,47.486595,51.632665,51.197778,39.890346,47.698634,52.459505,48.207070,51.047042,51.795279
4096000,38.152790,29.337764,40.475633,36.226331,46.081790,48.477362,35.015493,48.720903,53.124836,46.388606,48.939810,51.014649,34.579749,49.060507,53.155447,48.087944,50.948634,52.899481,38.963196,47.815485,51.296063,52.247315,51.655016,50.051031,32.563521,47.722762,50.661660,47.282944,50.406994,50.115166,32.550390,48.037718,50.403206,52.117110,49.886107,49.578635
4288000,37.136702,30.103902,42.500045,37.615147,52.718952,50.646302,35.367949,48.660041,54.180138,46.573397,50.432451,51.940069,35.166220,49.445553,55.446735,48.663786,52.388863,52.784817,35.598889,51.742306,58.619829,50.513356,54.300468,54.659204,38.581675,53.609402,52.834703,49.360036,52.437786,52.029134,38.009569,55.870788,53.585615,53.555400,69.424676,51.876506
4480000,37.133984,30.077194,42.422140,44.798380,53.057180,54.897490,35.347751,48.970539,64.749959,46.903228,50.907705,53.268510,35.148014,49.999073,57.757417,48.576732,53.785646,54.335040,35.600042,52.044902,60.262267,50.539225,64.628650,68.391815,38.640524,49.796787,59.485991,53.557689,59.012847,58.404132,38.125636,49.176243,57.278988,57.566293,61.124710,58.149214
4672000,37.108291,30.087982,41.986757,37.298316,47.416180,48.885465,35.743538,49.904789,55.088127,46.723869,50.017675,52.807319,35.121154,49.461972,55.268013,48.607444,51.686487,53.052505,35.602483,51.550360,58.461419,50.587041,54.758455,54.933053,38.547510,49.207763,52.705295,49.271738,53.035529,60.488098,37.995013,49.145385,52.990318,49.886444,53.498730,52.766647
4864000,37.167421,30.078006,42.582032,37.377331,47.232660,47.949985,35.363315,49.148224,53.734832,46.385439,49.958011,51.228294,35.136694,50.228429,53.555019,48.358105,60.329033,52.025490,35.629925,51.943497,65.020058,50.578864,53.587271,54.932911,38.578555,49.783973,52.525720,53.556565,51.483331,51.946766,37.977014,49.114689,53.079602,49.260134,52.192532,52.973043
5056000,37.143475,30.078440,42.349818,37.204400,53.307552,57.447960,35.408726,48.919875,59.734770,46.331849,50.808639,52.285023,35.141228,50.021780,65.621425,48.362112,53.656684,54.419117,35.593183,52.065569,61.182252,50.661086,64.029585,65.932321,38.503120,57.568947,63.404357,55.458724,62.550333,65.170840,38.000383,57.284592,59.132159,57.475910,61.233290,61.212722
5248000,37.544740,30.089143,46.844984,42.039225,80.564448,73.430376,35.359847,53.287342,85.233570,47.216449,50.593549,57.196783,35.168475,54.181370,80.118433,48.929587,55.836610,65.802898,35.617210,55.078364,86.673674,51.041857,78.996114,87.843140,38.355029,53.172848,86.135837,53.226365,84.779718,86.050556,38.319632,53.101073,86.078905,52.847403,82.674700,84.903311
5440000,37.323479,30.162061,42.443564,37.372962,91.211813,79.721121,35.541561,49.136234,96.658840,47.294158,50.208498,52.187551,35.138488,50.042055,96.595904,48.910315,56.903290,56.646727,35.636578,51.753411,94.176365,51.092218,84.240230,85.436565,38.058673,49.220842,92.802335,49.613078,95.342907,93.506378,38.026566,56.192419,94.972102,49.405950,96.013328,93.417901
